url,label
collecting-celebrity-autographs.com/naomis-discovery.html,0
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?am&amp;amp;amp;amp;co_partnerId=2&amp;amp;amp;amp;pageType=&amp;amp;amp;amp;pUserId=&amp;amp;amp;amp;siteid=0&amp;amp;cmd=SignIn,1
updatepaypal.c0m.uk.j7pv1s5u3xo5t2c6v2kn3fz7c9y5u2v5u2rf3o3d3l7.70x6v3dx2s5j9uk1xble4efc1m3dxk21k3v5ch95den4m39d1sv7k.kiaq.net/account/webxscr.html,1
shrr.com/patrick-j-wilson,0
seekingarrangement.com/United%20Kingdom/Wolverhampton/Wolverhampton/,0
yftqqdon.info/data/info.php,1
facebook.com/people/Anna-Wren/1259960692,0
savannah.nongnu.org/projects/nsl/,0
youtube.com/watch?v=EpdfB-N2IGE,0
115.152.85.49:22005/addon_Dayz_UI/fansr,1
galileo.phys.virginia.edu/classes/551.jvn.fall01/ftran202.htm,0
goodreads.com/author/show/23906.Carlo_D_Este,0
satellitedirecttv.trustedd.com/,0
fullbooks.com/Queen-Victoria-her-girlhood-and-womanhood4.html,0
www.webring.com/hub?ring=palmpilotfun,0
examiner.com/kansas-state-wildcats-in-topeka/at-a-glance-no-2-kansas-state-vs-no-7-brigham-young,0
facebook.com/media/set/?set=a.460314152640.249646.234159752640&type=1,0
home.earthlink.net/~chlj/DCH3rules.html,0
brainyquote.com/quotes/authors/b/bruno_walter.html,0
paypal.it.bluestar4you.com/italia/fe61d5c3b9e0de5bec743dae90394dc1/Termine.php?cmd=_Termine&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,1
lonelyplanet.com/canada,0
ideas.repec.org/p/grs/wpegrs/2005-18.html,0
mylife.com/c-632780591,0
badcaps.net/forum/showthread.php?t=3979,0
tedkurland.com/artists/chick-corea,0
www.chcfi.com/themes/wind/views/imgs/,1
yatedo.com/s/companyname:(Meloche+Monnex),0
www.lojaspaete.com.br/zgaledo/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin,1
chieffi.com.br/VJTPFxocIc/,1
nadamucho.com/reviews/album_reviews/howlin_rain_ep_ethan_miller_plays_it_safe.html,0
cat.www.apple.com.meowbify.com/de/,1
bbb.org/new-york-city/business-reviews/payment-processing-service/pivotal-payments-inc-in-melville-ny-83950/,0
mail.inghirami-co.it/arcftp/meclasu/fotaisa/shmecjemipro/razonel/picisjyel/papake/ganga.html,1
answers.yahoo.com/question/index?qid=20090831191914AAjSD3o,0
hecalrighco.ru/sliva/gate.php,1
imdb.com/name/nm0000797/,0
petrol.eu/gas-stations-list,0
nicole-demers.net/,0
tokiohotel.shop.bravadousa.com/Dept.aspx?cp=13345_13706,0
youtube.com/watch?v=ZDUjt6iH52E,0
baseball-reference.com/players/g/gagneer01.shtml,0
coursehero.com/textbooks/198026-The-Geography-of-Transport-Systems/,0
twitter.com/gA1AC0A,1
www.csob-24.in/project/i.gif,1
utlitydiscountplans.com/sixes/loads/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
amcarguide.com/muscle-cars/pontiac-firebird-1967-1969-1st-generation/,0
hsarkansas.scout.com/2/174009.html,0
travel.yahoo.com/p-travelguide-486826-bamako_vacations-i,0
en.wikipedia.org/wiki/Andr%C3%A9_Duchesne_%28musician%29,0
mxp2063.com,1
surconsult.com.py/galeria/uk/,1
dennismithcompany.yolasite.com/,1
octv.es/sduyw/hl.php,1
mp3videosearch.com/mp3/Abyssinian-Baptist-Gospel-Choir-Lords-Prayer.htm,0
lpmxp2060.com,1
blogs.canoe.ca/nowopen/?p=19421,0
events.contracostatimes.com/oakland-ca/venues/show/28845-renaissance-grand-lake-theatre,0
kentucky.com/,0
www.groz-beckert.de/website/media/en/media_master_699_low.pdf,0
thebritecompanies.com/pm.dll,1
www.mithral.com/projects/cosm/,0
amazon.com/People-Raleigh-Durham-Chapel-Carolina/dp/0875308848,0
acacomercial.com.br/cp/sincroniza-dispositivo-2.0.4/index.php,1
207.210.106.4/cp.php?m=login,1
nobell.it/70ffb52d079109dca5664cce6f317373794/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,1
www.gamepro.com/microsoft/xbox/games/reviews/27609.shtml,0
sfweekly.com/2008-02-20/news/local-union-leader-rosselli-blasts-seiu-boss-andy-stern/,0
kansascity.com/sports/ku/,0
youtube.com/watch?v=_Ai_Z2wmbog,0
firstchoiceathlete.com/,0
kentmichigan.com/,0
cardpricer.com/sitemap-players/g/2,0
amazon.com/Tom-Nolan/e/B001K7ZR50,0
wadifatma.com/pp/hbb/hbb/hbb/index.php,1
greendayauthority.com/news/2648/,0
freewebs.com/bikkuri_cosplay/07sep08playlist.html,0
scribd.com/doc/40344466/THE-VILLAGER-10-28-10,0
in.answers.yahoo.com/question/index?qid=20070814161801AAZrbKD,0
33491paypal9431.techniicall.com/98642446035033715663?cmd=p5y5t576o5269616g515y5b6z5a6r556r5j4t5b614i616,1
xdysb.com/lyb/?app=com-d3,1
linkedin.com/pub/dir/Edward%2E/Coyle%2C+SR,0
2301patricia.home.comcast.net/,1
cvent.com/events/discover-food-and-drink-opportunities-in-india/event-summary-1e3b39f1959b4f33885dd1253c34e49d.aspx,0
blog.kristinmalfer.com/featured/kansas-citys-mainstreet-theater-is-a-place-of-history/,0
facebook.com/cstrecords,0
theskopelosproject.com/trees/tree_polizos.html,0
searchwinit.techtarget.com/tip/Four-steps-to-creating-practical-SharePoint-governance-standards,0
americantowns.com/in/rockport,0
boostconsulting.com/ggn3x,1
tools.ietf.org/html/rfc2534,0
wldcup.com/euro/2004/players_past/508_dino_zoff.html,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coVtKbK83CikETp9vWEEua_intAqwV5hMz8egdhrbA9YxwxGenbQWCkA3fS8Yi4jR5FPAj94IXv0Xo_yO1lsx2bFa4Z7tQQa7NBl4zshJAH7qBAyYg7EB-i0xpT7RE87y2PmOMXkgC5wA-QP2aNX9LqRQ6vMC5_N7E30nTSuulpbH5LCGzzTQyTBPiKUE1uTKrFQaW3G4eRTguS4WvKeDdOTrZAoQ\%3D\%3D&amp;attredirects=1',1
web.advanstar.com/advanstar/v42/index.cvn,0
mika.tohmon.com/afdIJGY8766gyu,1
facebook.com/pages/Long-FosterWebber-Associates/96921259397,0
popmusicclub.com/,0
194.67.208.73/message.php,1
www.izmirtente.info/itccwdk,1
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0002468,0
www.accessdenied.net/cgi-bin/query.cgi?Game=CAR+WARS,0
srh.noaa.gov/oun/,0
houseofnames.com/Daigle-coat-of-arms,0
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/dab927a09db1071dd6e4397e996d6e2e/,1
staceypintar.shorewest.com/,0
macewangardens.com/,0
afterelton.com/people/2006/7/blasdell.html,0
climate.umn.edu/doc/historical/winter_storms.htm,0
humanresources.vanguard.edu/,0
trails.com/city-trails.aspx?keyword=Long%20Branch&state=NJ,0
westinqhousenuclear.com/,1
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1NTE2Mg=,1
healthgrades.com/provider/laurie-elliott-2kd2f/,0
we11point.com/,1
www.betterbalanceandhearing.co.za/_vti_pla/verif/a037a748000984b73c7c1b646ad6ba29/ebscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
people.famouswhy.com/terri_clark/,0
beneficiosamex.com.ar/detalle/10000/12x10-en-shopping,1
perfectpeople.net/celebrity-star/7339/john-simm.htm,0
www.rpg.net/larp/,0
kcnhl.blogspot.com/2009/09/islanders-vs-kings-game-preview.html,0
absoluteastronomy.com/topics/Litija,0
imdb.com/name/nm2919653/bio,0
tehrankhabar.ir/yr387n3,1
ebay.com/sch/?_nkw=Me%20Mom%20And%20Morgentaler-Gone%20Fission%20new%20sealed%20cd,0
62.76.188.221/aksjdderwd/asdbwk/dhoei.exe,1
youtube.com/watch?v=Zv2S6fuA6d0,0
washingtoncitypaper.com/blogs/artsdesk/music/2011/10/18/killa-cal-will-definitely-sell-you-something/,0
serviceinformation.pakfreewebs.com/verifier/etap1.html?amp;ct=&amp;amp;u=xhxxp:visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv=11,1
scc.lexum.org/en/2010/2010scc51/2010scc51.html,0
123people.com/c/paul+pouliot,0
www.cafealaska.es/bc3z9j9,1
garancedore.fr/en/a-propos/,0
tenniscollectables.com/wimbprogs1977on.htm,0
filecatch.com/?q=down+the+hole,0
youtube.com/watch?v=qoPcyjHwxVE,0
www.gnostice.com/edoc_engineOverview.asp,0
sharksahl.com/team/roysommer.asp,0
mylittlequests.com/wordpress/Paypal_Virefication/2b91a398949182e4be41cbf94d13d142/,1
hookerdunham.org/,0
streema.com/shows/Country_Gold_Saturday_Night,0
kkpnjbuxq.silyaqgppf.ga:29915/2004/11/02/soften/bone-fred-control-conceal-earnest-clear-mister-sprawl-fearful.html,1
mirchee.com/a/searchresults.do/queryString-Digitalslate+entertainment+pvt+ltd,0
vialo.net/themenreihe.p?c=Chemin%20de%20fer,0
www.ddj.com/architect/184413663,0
pfsoftware.in/uejd832heokjn/update.html,1
pipl.com/directory/people/Pierre/Genton,0
fanpix.net/gallery/jimmy-shergill-pictures.htm,0
baseball-reference.com/teams/CHC/1890.shtml,0
lyrics007.com/Audrye%20Sessions%20Lyrics/Nothing%20Pure%20Can%20Stay%20Lyrics.html,0
avcanada.ca/forums2/viewforum.php?f=7&start=50,0
gardeningafterfive.wordpress.com/2009/10/15/fall-care-of-roses/,0
ups.curemysinus.com/ayo/,1
margproperties.com/,0
linkedin.com/in/mikeolivieri,0
nbclosangeles.com/,0
postzambia.com/post-read_article.php?articleId=939,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cozy2ZDREpvAElSUwcoKZckZW7BliFIFHkQV-QrMcvy6Utvbo-2TFn792FKgFBArCSKu7KVkemZPoEqvoGGLKfwzXxWjJyxHsR7rabgZXAt_nvjqVtWGWBIFBR4-M3TvnebzZlUu7WVxvFs0isv8dSvCyNfHMffTgcETKlhqYZ6Qai8BlGNIVZhXNsqsn4pSamKxJFD7FhbqdaiEQr1t3sDLW_evQ==&amp;attredirects=1,1
rexwordpuzzle.blogspot.com/2010/01/charles-ixs-court-poet-friday-jan-8.html,0
en.wikipedia.org/wiki/Ashley_Judd,0
groundreport.com/Sports/NFL-2009-Season-In-Review-Records-And-Accomplishme_2/2915643,0
ioskeyboards.com/imail.htm,1
artofmourning.wordpress.com/category/mourning-jewellery/,0
canfoh.org/Intro&Hist/history_of_hydrography.htm,0
800padutch.com/rt30.shtml,0
ca.linkedin.com/in/jamesmarkosullivan,0
ampindo-blitar.ac.id/login.htm,1
answers.com/topic/le-passage-film,0
mahindrainsurance.com/Download_Risposta/Mail_Info_11032014.zip,1
dancehallcuties.com/?page_id=33,0
goireland.com/BLOG/article/Dara-O-Briain-at-Vicar-Street-Dublin.html,0
ticketsnow.com/doobie-brothers-tickets/,0
www.corecom.com/external/vpn/vpnfaq.htm,0
mydeadpeople.blogspot.com/2008/11/jean-baptiste-nicaise-marie-catherine.html,0
last.fm/music/Nobunny,0
twtmore.com/tweet/kftY,0
www.adventurecollective.com/reviews/aitd.htm,0
pica.army.mil/PicatinnyPublic/search.asp?Search=updated,0
paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a.13c0db1f8e263663d3.faee8d7283e.7f0184a5674430f29.0db9e9c846.adventurek2.com/840cc4d640abecab815bcc3eef4ec433,1
www.injusticeil.top/user.php?f=1.dat,1
arenafootball.com/team/cleveland-gladiators,0
silverspringcenter.com/,0
americantowns.com/ok/norman,0
developer.apple.com/hardware/ve/,0
makikawaii-jklyrics.blogspot.com/2009/03/hey-say-jump-mayonaka-no-shadow-boy.html,0
amazon.co.uk/How-Create-Jardin-Paysan-Creating/dp/0954466950,0
www.allroundautomations.nl/plsqldev.html,0
melissadavisphotography.com/editors/htmlarea/plugins/CSS/Rmax/Remax/Remax/login.php,1
blogs.apache.org/foundation/feed/entries/atom,0
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=e5g06jHeEd63434M7UYL0iGU2cB8jhB7R4oU34313MnCsk66NG3/80d6616f43d900f3f6576476260fb9b3/,1
leaguelineup.com/miscinfo.asp?menuid=34&cmenuid=34&url=lockporthockeyclub&sid=888498670,0
www.double.co.nz/smalltalk/,0
mudcat.org/thread.cfm?threadid=11763,0
pagesperso-orange.fr/peupeu/sw/,0
superhumaniq.com/ay/weblogin.html,1
linkedin.com/in/davidconegorham,0
manta.com/c/mm0fnmz/allen-vernon-hoskins,0
reuters.com/finance/stocks/TRZb.TO/key-developments,0
twitter.com/matt_wertz,0
ssl.secure.www.paypa.com.cmd.up.672bfcaa73dbfe28bff5bc77604084fa.binerbox.meltserve.com/update/secure/672bfcaa73dbfe28bff5bc77604084fa/,1
flames.nhl.com/club/player.htm?id=8473549,0
reunion.com/johnmunter/,0
rutils.com/,1
us.battle.net.ok.qqweb.asia/login/en/login.html?amp;amp;app=bam&amp;eor=0&amp;ref=www.battle.net/account/&amp;app=wam,1
users.freenetname.co.uk/~gerryj/jh45wf/98i76u6h.exe,1
sover.net/~spectrum/year/1996.html,0
wellness.com/dir/2399430/rehabilitation-specialist/nc/concord/michael-meighen-northeast-orthopedics-md,0
centralcoastplasterer.com.au/logs/dropbox/auth/view/share/,1
csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/trans/tp/&amp;toc=comp/trans/tp/1999/05/i5toc.xml&amp;DOI=10.1109/34.765653,0
genealogy.math.ndsu.nodak.edu/id.php?id=12694,0
thestateofhockey.net/ccm-vector-ice-hockey-skates/,0
labornotes.org/blogs/2010/11/behind-layoffs-kpfa-radio,0
evri.com/person/robert-david-steele-vivas-0x91e10,0
pipl.com/directory/name/Beatty/Douglas,0
trekroosterrcbodies.com/alaska_state_troopers,0
flickr.com/photos/argyllandbutecouncil/,0
www.ctdi.cn/js/,1
ebay.com/sch/Glass-/50693/i.html?_trkparms=65%253A1%257C66%253A2%257C39%253A1&_ipg=200&_sc=1&_sop=1&_trksid=p3286.c0.m14,0
myweb.tiscali.co.uk/ianmcdonald/who-rpg/,0
absolutenow.com/new/nielse~2.html,0
seattletimes.nwsource.com/html/marinersblog/2015802142_oakland_athletics_at_mariners_20.html,0
en.wikipedia.org/wiki/List_of_H_postal_codes_of_Canada,0
hymnary.org/hymn/PsH/411,0
veromi.com/Andrea-Patrick.aspx,0
livescore.com/soccer/slovenia/,0
fanpix.net/gallery/ami-dolenz-pictures.htm,0
bandaatorre.zip.net/,0
mylife.com/wesley-ringo,0
agrotube.ru/wp-content/plugins/ubh/secure/httpdocs/secure/update/,1
alacrastore.com/mergers-acquisitions/Eicon_Technology_Corp-1080083,0
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/adeb07d4001b2d625a9bae1717aa0226/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365ddaae899c9cce347c4f2245d2900e707ddaae899c9cce347c4f2245d2900e707,1
canadiantheatre.com/dict.pl?term=Tremblay%2C%20Michel,0
sharetv.org/shows/8_simple_rules,0
raidersonline.org/raiders-history.php,0
freebase.com/view/en/1961_ncaa_mens_division_i_basketball_tournament,0
cn.linkedin.com/pub/dir/Jean-pierre/+,0
www.angelfire.com/fl2/sealforce5/,0
bluestraveler.net/archive/searches/,0
discovernorthwood.com/mayor&.htm,0
rmx.desaibsbeau.net/Remax/remax.htm,1
boards.ancestry.com/thread.aspx?mv=flat&m=179&p=surnames.riel,0
www.gnome.sk/Dwarf/dwarf_mail.html,0
www.entdepot.com/ps2/rtxredrock/review.php,0
indexpost.com/property-for-sale/michigan-reed-city-49677-10239-190th-ave/,0
forums.chargers.com/showthread.php?t=81263&goto=newpost,0
ddowiki.com/page/Cleric,0
shopmedicos.com/system/library/user/verify/,1
imdb.com/title/tt0144020/,0
steveanthonymusic.com/,0
thebrooklyn.com/,0
www.zen36884.zen.co.uk/fftl/,0
en.wikipedia.org/wiki/George_T._Bye,0
mmatko.com/miguel-torres-vs-brian-bowles-wec-42-fight-video/,0
www.ddj.com/linux-open-source/197800817/,0
britannica.com/EBchecked/topic/184552/Victor-Alexander-Bruce-9th-earl-of-Elgin,0
www.impar.net/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
www.topix.com/rss/business/banking.xml,0
bottradionetwork.com/programming/guide/,0
animationinsider.net/article.php?articleID=2552,0
mp3raid.com/music/gyroscope.html,0
paypal.com.cgi-bin.webscr.cmd-login-submit-0af7806a38a1ba9d9cbac36ad9aeda70ee.mycuisine.info/2a3580e8d1e05d2dc3b0be4c36b290c7/,1
morecreditunions.com/,0
steamurmmunity.com/panel/gate.php,1
web.france.com/cities/bordeaux,0
yourfonevertrieb.de/pols/sier/,1
rentals.com/South-Carolina/Chesnee/,0
waatp.com/people/alana-denham/1377375/,0
amazon.com/s?ie=UTF8&rh=n%3A2625373011%2Ck%3Abuddies%20movies&page=1,0
newmangalleries.com/inventory,0
ca.ratemyteachers.com/location/qc,0
www.anglicky-futbal.eu/anglicky/nedsecure.html,1
teksuninsaat.com/wp-includes/ok/ok/,1
carlottap.hizlicheck-in.com/login.php,1
voodoodr06.wordpress.com/2011/09/03/gold-rush-days-in-sacramento-sept-3-5-2011/,0
www.pastebin.com/JckZ4FKm,1
scoalamameipitesti.ro/document/serviceupdate/serviceupdate/,1
en.wikipedia.org/wiki/Category:Association_football_midfielders,0
jpic.gov.sy/css/images/_css/,1
gpn1971.org/page.php?groupingID=registration&page_num=4&search=&sort=4&limit=10,0
www.w3schools.com/dhtml,0
worthpoint.com/worthopedia/malibu-express-malibu-bay-films-1985-2,0
www.unido.org/fileadmin/import/userfiles/puffk/l_scope.pdf,0
scpr.org/programs/patt-morrison/2011/04/28/18870/bill-lockyer-to-gop-legislators-put-tax-extension-,0
91.239.24.67:6892,1
legendary.com/pictures/,0
londoneye.com/,0
biography.com/people/betty-grable-9317383,0
mxp2206.com,1
nisonspecial.com/eklof/cache.php,1
absoluteastronomy.com/topics/Berkshire_Athenaeum,0
uk.ask.com/wiki/American_Soccer_League,0
lyrics.wikia.com/Christina_Aguilera:Fighter,0
water.weather.gov/ahps2/hydrograph.php?wfo=lsx&gage=hnnm7,0
youtube.com/watch?v=tsn5cjEmvqk,0
chacha.com/question/where-is-a-cool-place-to-go-within-a-four-hundred-mile-radius-of-cincinnati,0
video-meditations.ru/wp-admin/network/avb/validating/,1
yasni.com/guillaume+maltais/check+people,0
www.upk-vp.ru/images/banners/bbupdate.php,1
facebook.com/Earthjustice?sk=app_190322544333196,0
xn--6iq3kj4nycy96c.tk/,1
en.allexperts.com/q/Montreal-Expos-256/Montreal-Expos.htm,0
pistonsweb.net/shimizu-s-pulse-urawa-red-diamonds-live-stream-17-september-2011/,0
mmm2.aaomg.com/jhg45s,1
allstarpics.net/pic-gallery/kay-e-kuter-pics.htm,0
hotfrog.com/Products/Fishing/Regions/Cook-MN,0
wwe.com/inside/overtheropes/news/cenafallon,0
cynthiawoodmusic.com/,0
varnachitram.com/2006/06/23/hindi-films-indian-films/,0
duanesutton.name/wealth/AppleID/,1
wgfdxhbgxpb.info/upload/_dispatch.php,1
seasofbeauty.com/pd8jlgan,1
grotown.com/kupersirinvestments/,1
celebgalz.com/vanessa-lengies-vanessa-lengies-rhinoplasty/,0
binangkitpharma.com/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=b3JkZXJAY2NzYm9pbGVycy5jb20,1
ddowiki.com/page/Stealer_of_Souls,0
regionalrags.com/?tag=reitmans,0
hockeydb.com/ihdb/stats/leagues/seasons/teams/0000512010.html,0
devils-shadow.com/forums/nintendo-ds-roms/76765-4972-sherlock-holmes-ds-mystery-osborne-house-e-eximius-2.html,0
www.angelfire.com/biz/razin/myresume.html,0
sbnation.com/fantasy/2011/11/2/2533802/benjarvus-green-ellis-kevin-faulk-fantasy-football-injury-new-england-patriots,0
youtube.com/watch?v=LAkeP9SYReI,0
www.world.std.com/~eshu/cheap.htm,0
www.kde.org/announcements/announce-3.0.php,0
medley-inc.com/newlyyy/,1
yellowpages.ca/bus/Quebec/Montreal/MERCIER-HOCHELAGA-MAISONNEUVE/5304840.html,0
nalw.macfall.com/prod/berknkp.html,0
encyclopedia.com/topic/Union_Pacific_Corp.aspx,0
totalsoccersystems.com/,0
r7habbobr.rel7.com/,1
uprr.com/newsinfo/releases/capital_investment/2007/0907_boone.shtml,0
lionhub.com.au/wp-content/themes/webstat/rechnungonline_telekom_rt,1
buscandosemprecrescer.com/entre/cadastro/system/seguranca5/98RGDXL4.html,1
freepages.genealogy.rootsweb.ancestry.com/~snaylor/OntGraMk/Ottawa/Gloucest/NotreDame/U/U.HTM,0
caphenryracing.com/wp-admin/includes/paypal.fr/Processing.php,1
en-gb.facebook.com/seansykes111,0
heytigerband.com/,0
sreesankaracollege.org/ckfinder/skins/kama/formz/windhoek_tours/3c50bbb4240e9af42f55078116243e79/,1
en.goldenmap.com/Matt_Keough,0
jeffteza.com/jeff/teza.php,1
www.museum.tv/archives/etv/I/htmlI/independentp/independentp.htm,0
content.usatoday.com/topics/topic/Honduras+national+football+team,0
mysticgames.com/famouspeople/PatriceBrisebois.htm,0
bookshepherding.com/,0
drewandamyscott.blogspot.com/,0
burbankpoa.net/,0
linkedin.com/pub/dir/sylvain/hamel,0
186.47.80.90:8080/images/getimg.php,1
intranet.saintdizier.com/docs,1
7ao.r.mailjet.com/9j8I61Zd/QqWRR/43plyW/www-verified-visa.com/543892573495734925/,1
jackkk.com/2kj1h43.php,1
www.thephoneguy.talktalk.net/31702,1
mylife.com/c-143137016,0
5.187.6.84/module/311ac29c5a8f6b4e7a247db98207fd6e/,1
tools.ietf.org/html/rfc1629,0
users.skynet.be/savanne/,0
groax.mymag250.co.uk/oojudsunid/dungooglee/ytonsoodsa/files/,1
coyotes.nhl.com/club/player.htm?id=8468695,0
iherb.com/North-American-Herb-Spice-Co-Health-Bac-Ecologic-500-Probiotic-100-g/17902?at=0,0
youtube.com/watch?v=ZxeePwZv5SI,0
feeds.chron.com/houstonchronicle/business,0
youtube.com/watch?v=enxUmobn8oY,0
www.webassist.com/go/css/emeyer,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqDU_omUtWVj51IYt-84qhYOu_-tZ442hwE_XkGUlTws_M4ySc34D0ls6ys7Y-4CgJoRtjrj2PvJ_ikS_UUpuj1k_nt0I7TT5yxhYEcezBOlMWXKLz2F7vj6MG-W1EfHn8JkEYS49W2A3XIEBpC1VtsZj6XTxGk6GVQQjVUnFdQXprF2CjlHajxTwhR4aEIGwhpwi_o0Y3i-IwH61RYJRpL0pdO1g\%3D\%3D&amp;attredirects=1',1
netflix.com/RoleDisplay/Buster_Crabbe/30043320,0
brandonbrucelee.com/,0
www.premiocioelo.webege.com/login/,1
us.battle.net.ok.wwweb.asia/,1
friendseat.com/Kansas-City-MO/Tourist-Attractions/18th-and-Vine-District,0
repalriley38.com/biography.html,0
gameninja.com/platform-games,0
marvin3m.com/fix.htm,0
facebook.com/PRIslandersFC?sk=wall,0
journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8346540,0
cparts.mon-ferencompte.com/-/www.impots.gouv.fr/file,1
kixptguylwml.pw/information.cgi,1
dbrs.com/issuer/7011/abitibi-consolidated-company-of-canada,0
playback.savefrom.biz/video/video_1.cab,1
blog.juststopeatingsomuch.com/the-kids-are-not-all-right/,0
opensportsbookusa.com/blog/2011/01/printable-2010-11-blank-nfl-playoffs-bracket-for-betting-parties-simple-and-easy-to-edit/,0
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.654836793408593209859674905340523895796475932048307689437905.renouncereverb.com/update-information.php,1
freevideolectures.com/University/University-of-Missouri-Kansas-City,0
goo.gl/QMC1jd,1
youjizz.com/videos/juliet-anderson-scene-from-reel-people-2286626.html,0
www.lostporn.info/~safesurg/.dd/ceb1c72fcdae3f26d39c46900bd79266/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1
tamilcomicsulagam.blogspot.com/,0
acousticlive.com/acoustic_live/Listings.html,0
www.secureworks.com/research/articles/other_articles/proxies/,0
montrealgazette.com/music+2011+Barbra+Streisand+Hugh+Laurie+Stephin+Merritt+Belgrave+Game/5291021/story.html,0
laurenceowenart.org/work.html,0
duniaflowmeter.com/ebi/others/m.i.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.12,1
jhomitevd2abj3fk.tor2web.org/,1
www.angelfire.com/empire/shelley/images/menu.html,0
youtube.com/watch?v=XVgV6dpQtgY,0
dictionary.sensagent.com/REALE/fr-fr/,0
games.groups.yahoo.com/group/d20gamers/,0
thecafe7.com/modules/mod_newsflash/mod_newsflash_idx.php?id=,1
vkhfytd.xyz/php/upload.php,1
buddterta4.ddns-dvr.com/gd5149,0
alyoung.org/2008/09/27/desert-island-jazz-al-young-on-kcsm-911-fm-the-jazz-station-26-september-2008/,0
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10449,0
franny.goadultgame.ru/js/boxun4.exe,1
bbb.org/charlotte/business-reviews/collection-agencies/jon-barry-and-associates-in-concord-nc-106854,0
4x4truckstrailers.com/ford-f-series-part-ii-specs-from-the-beginning-1948-to-1966,0
academic.research.microsoft.com/Author/10821710/edward-a-meighen,0
wn.com/Ash_Wednesday_fires,0
planetmagrathea.com/22/814136/,0
insider.espn.go.com/nhl/story/_/id/7035611/nhl-espn-magazine-2011-12-minnesota-wild-season-preview,0
groups.yahoo.com/group/Spanish_English_Translation_Jobs,0
onlineworldofwrestling.com/profiles/p/pierre-oulette.html,0
manta.com/c/mm3g13f/brandon-j-storm-attorney,0
re2007.ntu.edu.tw/information.htm,0
www.unitedwaygu.com/images/6179340671/3853935958353/,1
ohayons.com/dostanes_do_drzky.tar.gz,1
freebase.com/view/en/interstate_80,0
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/e8ca9bbb30e3df6dbb4188ed06c83f0c/,1
associatedcontent.com/article/1385155/david_lemieux_exciting_canadian_boxing.html,0
mansfield-tx.gov/departments/council/,0
dopehood.com/shawn-chrystopher-silent-films-for-the-blind-fe-download/,0
slashdot.org/articles/00/11/28/030209.shtml,0
kemerealty.com/bremab,1
rootsweb.ancestry.com/~qchuntin/cecile/leduc3.htm,0
